번호,구분,세부구분,제목,작성자,등록일자,본문,저작권자,웹페이지주소(URL),태그,뷰
214949,COVID-19,"기획 칼럼,연재,과학기술,자연환경에너지,야생동물,환경 오염,코로나19,금요 포커스,인수공통감염병,서식지 파괴",인수공통감염병이 증가하는 이유는,이성규 객원기자,2020-12-11,"코로나19를 비롯해 사스, 메르스, 에이즈 등 인간에게 치명적인 바이러스 전염병에는 공통점이 하나 있다. 모두 야생동물로부터 유래됐다는 점이 바로 그것이다. 코로나19의 숙주로는 박쥐와 ...",Science Times,https://www.sciencetimes.co.kr/post_type=news&p=214949,"야생동물,환경 오염,인수공통감염병,서식지 파괴",7253
214934,COVID-19,"과학기술,보건의학,바이러스,침팬지,오랑우탄,유인원,팬데믹,코로나19,콩고,라이노바이러스",침팬지 오랑우탄은 코로나19와 ‘전쟁 중’,이강봉 객원기자,2020-12-11,"침팬지, 오랑우탄, 고릴라와 같은 유인원들이 사람을 괴롭히는 바이러스에 취약하다는 것은 널리 알려진 사실이다. 실제로 유인원들은 DNA의 96% 이상을 사람과 공유하고 있다. 이는 이들 유...",Science Times,https://www.sciencetimes.co.kr/post_type=news&p=214934,"바이러스,침팬지,오랑우탄,유인원,팬데믹,코로나19,콩고,라이노바이러스",2596
214863,COVID-19,"과학기술,보건의학,바이러스,백신,예방,감염,코로나19,집단면역,부작용,접종",코로나19 백신 접종 관련  ‘6가지’ 의문,이강봉 객원기자,2020-12-09,"영국에서는 코로나19 백신 접종이 시작됐다. 미 식품의약국(FDA)은 10일 화이자 바이오엔테크 백신을, 17일에는 모더나 백신에 대해 긴급사용 허가를 고려하고 있는 중이다. 코로나19 유행...",Science Times,https://www.sciencetimes.co.kr/post_type=news&p=214863,"바이러스,백신,예방,감염,코로나19,집단면역,부작용,접종",3839
214824,COVID-19,"과학기술,행사현장,인재,과학문화,코로나19,기술 패권,하이테크 경쟁","세계 기술 패권 전쟁, 인재로 공략해라",김은영 객원기자,2020-12-09,올 초 신종 코로나바이러스 감염증-19(Covid-19)는 올해 최악의 블랙스완(Black Swan)으로 전 세계 경제에 위기를 가져왔다. 여기에 글로벌 대란을 촉발할 수 있는 화이트 스완(White swan)으로 미국과 ...,Science Times,https://www.sciencetimes.co.kr/post_type=news&p=214824,"인재,코로나19,기술 패권,하이테크 경쟁",979
214652,COVID-19,"과학기술,보건의학,스마트폰,유전자 가위,크리스퍼,코로나19,진단 장치",스마트폰 이용해 코로나19 검사한다,이성규 객원기자,2020-12-07,"스마트폰 카메라와 연동되는 장치를 사용해 코로나19의 감염 여부 및 바이러스의 총량을 알 수 있는 검사법이 개발됐다. 미국 글래드스톤연구소와 버클리 캘리포니아대학(UC버클리), 샌프란시...",Science Times,https://www.sciencetimes.co.kr/post_type=news&p=214652,"스마트폰,유전자 가위,크리스퍼,코로나19,진단 장치",4859
214633,COVID-19,"과학기술,행사현장,보건의학,과학문화,코로나19",코로나 후에도 '올드 노멀' 회귀는 어려워,김준래 객원기자,2020-12-07,코로나19 사태와 관련한 세계 주요국들의 현안 및 대책을 공유하여 국내 산업의 회복력 확보에 도움을 줄 수 있도록 하는 행사인 ‘2020 미래전략 컨퍼런스’가 지난 4일 온라인상에서 개최됐다...,Science Times,https://www.sciencetimes.co.kr/post_type=news&p=214633,기타,1123
214616,COVID-19,"과학기술,보건의학,백신,생명윤리,팬데믹,코로나19,인간도전 시험,Human Challenge Trieals",‘인간 도전 시험’  아직도 필요한가,이강봉 객원기자,2020-12-07,"백신 접종을 눈앞에 두고 있는 가운데 그동안 알려지지 않았던 새로운 사실이 공개되고 있다. 코로나19 팬데믹 초기 수만 명의 젊은 자원봉사자들이 백신, 치료제 개발을 위해 스스로 바이러...",Science Times,https://www.sciencetimes.co.kr/post_type=news&p=214616,"백신,생명윤리,팬데믹,코로나19,인간도전 시험,Human Challenge Trieals",1823
214566,COVID-19,"과학기술,행사현장,보건의학,과학문화,코로나19,면역식이,면역식탁",비타민 적정량 섭취하고 스트레스·체중 줄여야,김은영 객원기자,2020-12-04,신종 코로나바이러스 감염증-19(Covid-19) 팬데믹 상황이 날로 심각해지고 있다. 최근 우리나라에서도 확진자가 크게 늘면서 3차 대유행이 시작됐다. 코로나19 백신 개발이 빠르게 진행되고 있...,Science Times,https://www.sciencetimes.co.kr/post_type=news&p=214566,"코로나19,면역식이,면역식탁",1105
214548,COVID-19,"과학기술,기초응용과학,속보뉴스,코로나19",17분 내 코로나19 현장진단…나노물질 활용 초고속 PCR 개발,연합뉴스,2020-12-04,신종 코로나바이러스 감염증(코로나19)을 현장에서 단 17분 안에 정확하게 진단할 수 있는 초고속 '나노PCR'(nanoPCR) 장비가 개발됐다. 기초과학연구원(IBS) 나노의학연구단(단장 천진우 연세대 ...,Science Times,https://www.sciencetimes.co.kr/post_type=news&p=214548,기타,666
214533,COVID-19,"과학기술,보건의학,백신,FDA,항체,코로나19,스파이크단백질,화이자,바이오엔테크,MHRA",세계 최초 백신 접종…어떻게 진행되나,이강봉 객원기자,2020-12-03,영국이 코로나19 백신을 승인한 서방국가 최초의 나라가 됐다. 영국 정부는 2일(현지 시간) 화이자 바이오엔테크가 개발한 백신을 승인할 것을 요청하는 영국 의약품건강관리제품규제청(MH...,Science Times,https://www.sciencetimes.co.kr/post_type=news&p=214533,"백신,FDA,항체,스파이크단백질,화이자,바이오엔테크,MHRA",1744
214479,COVID-19,"과학기술,보건의학,유전학,항체,감기,CDC,코로나19,SARS-CoV-2,신종 바이러스","코로나19, 중국보다 먼저 발생한 나라가 있다",이강봉 객원기자,2020-12-02,미국에서 최초의 코로나19 환자가 발생한 시점이 지난해 12월 13일이었다는 연구 결과가 발표됐다. 그동안 미국은 세계보건기구(WHO)에 올해 1월 19일 중국을 여행한 사람에게서 최초의 확진 사...,Science Times,https://www.sciencetimes.co.kr/post_type=news&p=214479,"유전학,항체,감기,CDC,코로나19,SARS-CoV-2,신종 바이러스",5748
214298,COVID-19,"과학기술,기초응용과학,보건의학,바이러스,생태계,UN,생물다양성,IPBES,코로나19,펜데믹",또 다른 팬데믹 사태가 발생할 수 있다,이강봉 객원기자,2020-11-30,UN 산하 단체 가운데 ‘생물 다양성 및 생태계 서비스에 관한 정부 간 과학 정책 플랫폼(IPBES)’이란 기구가 있다. 이곳을 통해 과학자와 정책 담당자들의 견해를 취합한 후 자연보호를 위한...,Science Times,https://www.sciencetimes.co.kr/post_type=news&p=214298,"바이러스,생태계,UN,생물다양성,IPBES,코로나19,펜데믹",3947
214238,COVID-19,"과학기술,창의·융합,행사현장,뉴미디어,과학문화,코로나19,포스트 코로나 시대,미디어 산업,OTT서비스,스트리밍 플랫폼,미디어 콘텐츠,숏폼 콘텐츠","코로나 이후, 모든 회사가 미디어 회사 된다",김순강 객원기자,2020-11-27,"코로나 팬데믹으로 인해 미디어 산업이 빠르게 재편되고 있다. 사회적 거리 두기로 인해 집에 있는 시간이 증가하면서 디지털 플랫폼 이용이 증가했고, 미디어에 유통과 소비까지 더해져 디지...",Science Times,https://www.sciencetimes.co.kr/post_type=news&p=214238,"뉴미디어,포스트 코로나 시대,미디어 산업,OTT서비스,스트리밍 플랫폼,미디어 콘텐츠,숏폼 콘텐츠",2859
214221,COVID-19,"과학기술,행사현장,신소재신기술,과학문화,코로나19",코로나19 이후 유망 비즈니스 아이템은,김준래 객원기자,2020-11-27,"매년 가을이 끝나가는 무렵인 이맘때가 되면, 빅데이터를 분석하여 미래의 핵심 유망기술 및 유망 비즈니스를 소개해 주는 행사가 열린다. 바로 한국과학기술정보연구원(KISTI)이 주최하는 ‘...",Science Times,https://www.sciencetimes.co.kr/post_type=news&p=214221,기타,4496
214197,COVID-19,"과학기술,보건의학,감염,팬데믹,코로나19,신종 바이러스,확진자,그리니치표준시",코로나19 환자 수 6000만 명 돌파,이강봉 객원기자,2020-11-26,세계적으로 코로나19 환자 수가 6000만 명을 넘어섰다. 26일 ‘AFP’는 세계표준시(GMT)로 25일 오후 6시 30분 코로나19 확진자 수가 6001만 4291명을 기록했다고 보도했다. 사망자 수는 141만 5258명...,Science Times,https://www.sciencetimes.co.kr/post_type=news&p=214197,"감염,팬데믹,코로나19,신종 바이러스,확진자,그리니치표준시",1723
214133,COVID-19,"과학기술,보건의학,속보뉴스,코로나19",내년 초 국내 최초 코로나19 백신 시판허가 나오나,연합뉴스,2020-11-25,다국적 제약사 아스트라제네카의 신종 코로나바이러스 감염증(코로나19) 백신의 면역 효과가 최대 90%라는 임상 중간결과가 나오면서 이 제품의 국내 판매를 위한 품목허가 진행 상황에 관심이...,Science Times,https://www.sciencetimes.co.kr/post_type=news&p=214133,기타,162
214128,COVID-19,"과학기술,자연환경에너지,미세먼지,코로나19,안개,코로나19 팬데믹,미세입자,Meteodat,기온 역전,열 역전",미세먼지도 코로나19 팬데믹에 영향,김병희 객원기자,2020-11-25,대기 중에 고농도 미세입자가 많을 때 인플루엔자가 기승을 부린다는 사실은 역학자들에게 잘 알려져 있다. 그러면 코로나19 확산도 대기 중 미세먼지 대량 유입과 상관관계가 있을까 스위...,Science Times,https://www.sciencetimes.co.kr/post_type=news&p=214128,"미세먼지,코로나19,안개,코로나19 팬데믹,미세입자,Meteodat,기온 역전,열 역전",2424
214109,COVID-19,"과학기술,보건의학,백신,항체,면역세포,코로나19","코로나19 백신 효과, 얼마나 지속될까",이성규 객원기자,2020-11-25,화이자와 모더나에 이어 아스트라제네카까지 코로나19 백신 개발과 관련한 희소식이 잇따르고 있다. 화이자는 긍정적인 임상3상 중간 결과를 토대로 미국 식품의약국(FDA)에 백신 긴급 사용을 ...,Science Times,https://www.sciencetimes.co.kr/post_type=news&p=214109,"백신,항체,면역세포,코로나19",11837
214084,COVID-19,"과학기술,속보뉴스,코로나19","식약처, 국내 개발 코로나19 백신 임상 1상·치료제 2상 승인",연합뉴스,2020-11-24,품의약품안전처는 국내 개발 신종 코로나바이러스 감염증(코로나19) 백신 'NBP2001'의 임상 1상 시험계획과 치료제 'DW2008S' 임상 2상 시험계획을 각각 승인했다고 23일 밝혔다. 이로써 현재 국내 ...,Science Times,https://www.sciencetimes.co.kr/post_type=news&p=214084,기타,240
214027,COVID-19,"과학기술,보건의학,코로나19,비말,인플루언서,슈퍼 확산자",코로나19 ‘인플루언서’의 특징은,이성규 객원기자,2020-11-24,코로나19에도 인플루언서가 있다. 인플루언서(Influencer)는 ‘영향을 주다’는 뜻의 단어 ‘Influence’에 ‘사람’을 뜻하는 접미사를 붙인 것으로 ‘영향력을 행사하는 사람’을 뜻한다. 코로나1...,Science Times,https://www.sciencetimes.co.kr/post_type=news&p=214027,"코로나19,비말,인플루언서,슈퍼 확산자",690
214019,COVID-19,"과학기술,포토,보건의학,ICT 로봇,과학문화,속보뉴스,코로나19","코로나19 실내방역, 자율주행 로봇에 맡기세요",연합뉴스,2020-11-23, 소독약...,Science Times,https://www.sciencetimes.co.kr/post_type=news&p=214019,기타,1304
213956,COVID-19,"과학기술,보건의학,면역,바이러스,T세포,감기,B세포,코로나19,재감염,2차 감염",코로나19에 재감염 될 수도 있다,이강봉 객원기자,2020-11-23,지난 4월 17일 22세의 네덜란드 여성 간호사였던 사네 더 용(Sanne de Jong)씨는 코로나19 양성 판정을 받았다. 이후 약 2주간 경미한 증상으로 고통을 받았지만 치료를 통해 15일이 지난 5월 2일 음...,Science Times,https://www.sciencetimes.co.kr/post_type=news&p=213956,"면역,바이러스,T세포,감기,B세포,코로나19,재감염,2차 감염",2350
213929,COVID-19,"과학기술,행사현장,보건의학,과학문화,코로나19","코로나19 백신, 꼭 맞아야 하나",황지혜 객원기자,2020-11-20,코로나19의 종식을 위해서는 대중에게 백신에 대한 정확한 정보를 전달하는 중개자들의 역할이 중요합니다. 정치적으로 중립적이면서도 전문적인 지식을 갖추고 신망이 두터운 인물들이 나...,Science Times,https://www.sciencetimes.co.kr/post_type=news&p=213929,기타,8192
213840,COVID-19,"과학기술,보건의학,바이러스,백신,항체,병원체,코로나19,SARS-CoV-2,스텔스 모드",팬데믹 평정할 최강 백신의 정체,이강봉 객원기자,2020-11-19,지난 1980년 과학자들에 의해 HIV(인간면역결핍바이러스)가 처음 발견됐다. 감염되면 면역력을 잃어버리는 질병 에이즈를 유발하는 치명적인 바이러스로 발견된 지 30년이 지났지만 여전히 위협...,Science Times,https://www.sciencetimes.co.kr/post_type=news&p=213840,"바이러스,백신,항체,병원체,코로나19,SARS-CoV-2,스텔스 모드",1511
213755,COVID-19,"과학기술,보건의학,mRNA,백신,임상시험,FDA,코로나19,모더나,위약,메신저 리보핵산",예방효과 ‘94.5%’ 백신 개발에 성공,이강봉 객원기자,2020-11-17,지난 9일 화이자는 독일 바이오앤텍과 공동으로 개발 중인 코로나19 백신이 90% 이상의 효과를 보였다고 밝혔다. 이 후보물질은 약한 바이러스를 인체에 주입해 항체를 생성시키는 기존의 방...,Science Times,https://www.sciencetimes.co.kr/post_type=news&p=213755,"mRNA,백신,임상시험,FDA,모더나,위약,메신저 리보핵산",1524
